1093;rocket_site_spawn;4850.00;9.80;1346.00;5.42;0
1089;rocket_site_spawn;4855.00;9.80;1353.00;3.16;0
1052;rocket_site_spawn;4899.00;9.80;1354.00;6.24;0
1063;rocket_site_spawn;4892.00;9.80;1365.00;2.22;0
1074;rocket_site_spawn;4910.00;9.80;1366.00;4.97;0
1065;rocket_site_spawn;4929.00;9.80;1372.00;3.59;0
1056;rocket_site_spawn;4956.00;12.20;1348.00;5.93;0
1061;rocket_site_spawn;4956.00;11.60;1366.00;5.25;0
1057;rocket_site_spawn;4969.00;12.28;1353.00;1.58;0
1062;rocket_site_spawn;4977.00;10.32;1339.00;3.90;0
1087;rocket_site_spawn;4980.00;9.85;1329.00;0.04;0
1075;rocket_site_spawn;4962.00;9.80;1310.00;5.15;0
1078;rocket_site_spawn;4961.00;9.80;1297.00;2.14;0
1070;rocket_site_spawn;4945.00;9.80;1299.00;0.80;0
1077;rocket_site_spawn;4938.00;9.80;1292.00;4.76;0
1058;rocket_site_spawn;4932.00;9.80;1285.00;0.18;0
1082;rocket_site_spawn;4933.00;9.80;1273.00;6.01;0
1069;rocket_site_spawn;4898.00;9.80;1260.00;3.95;0
1060;rocket_site_spawn;4857.00;9.80;1289.00;4.75;0
1059;rocket_site_spawn;4902.00;9.80;1288.00;5.35;0
1054;rocket_site_spawn;4877.00;9.80;1289.00;4.97;0
1048;rocket_site_spawn;4870.00;9.57;1311.00;5.60;0
1050;rocket_site_spawn;4854.00;9.88;1319.00;1.23;0
1090;rocket_site_spawn;4864.00;9.80;1316.00;4.86;0
1051;rocket_site_spawn;4855.00;9.93;1334.00;6.08;0
1049;rocket_site_spawn;4895.00;11.95;1341.00;3.19;0
1055;rocket_site_spawn;4907.00;11.82;1347.00;4.62;0
1072;rocket_site_spawn;4935.00;12.32;1352.00;1.46;0
1088;rocket_site_spawn;4933.00;12.25;1349.00;4.51;0
1066;rocket_site_spawn;4971.00;11.15;1324.00;4.65;0
1076;rocket_site_spawn;4951.00;9.80;1321.00;5.08;0
1079;rocket_site_spawn;4937.00;9.80;1304.00;4.45;0
1083;rocket_site_spawn;4926.00;9.80;1293.00;6.00;0
1053;rocket_site_spawn;4910.00;9.80;1285.00;2.16;0
1084;rocket_site_spawn;4899.00;9.80;1303.00;5.54;0
1047;rocket_site_spawn;4897.00;9.80;1308.00;5.72;0
1086;rocket_site_spawn;4888.00;9.80;1320.00;0.25;0
1071;rocket_site_spawn;4877.00;9.80;1326.00;1.22;0
1085;rocket_site_spawn;4909.00;9.80;1313.00;1.44;0
1067;rocket_site_spawn;4933.00;9.80;1319.00;4.48;0
1064;rocket_site_spawn;4946.00;9.80;1336.00;1.46;0
1073;rocket_site_spawn;4912.00;9.80;1331.00;4.49;0
1068;rocket_site_spawn;4951.00;10.55;1336.00;5.77;0
